User_id,Username,Password,Fav_act,Fav_dir,Fav_genre
38914,user38914,password,,,
38927,user38927,password,,,
38934,user38934,password,,,
39033,user39033,password,,,
39047,user39047,password,,,
39065,user39065,password,,,
39082,user39082,password,,,
39156,user39156,password,,,
39177,user39177,password,,,
39262,user39262,password,,,
39272,user39272,password,,,
39282,user39282,password,,,
39320,user39320,password,,,
39362,user39362,password,,,
39390,user39390,password,,,
39393,user39393,password,,,
39463,user39463,password,,,
39480,user39480,password,,,
39513,user39513,password,,,
39524,user39524,password,,,
39594,user39594,password,,,
39599,user39599,password,,,
39607,user39607,password,,,
39608,user39608,password,,,
39617,user39617,password,,,
39677,user39677,password,,,
39689,user39689,password,,,
39746,user39746,password,,,
39799,user39799,password,,,
39803,user39803,password,,,
39861,user39861,password,,,
39897,user39897,password,,,
39904,user39904,password,,,
39935,user39935,password,,,
39981,user39981,password,,,
39985,user39985,password,,,
40003,user40003,password,,,
40033,user40033,password,,,
40101,user40101,password,,,
40136,user40136,password,,,
40236,user40236,password,,,
40260,user40260,password,,,
40282,user40282,password,,,
40284,user40284,password,,,
40328,user40328,password,,,
40375,user40375,password,,,
40421,user40421,password,,,
40456,user40456,password,,,
40457,user40457,password,,,
40465,user40465,password,,,
40512,user40512,password,,,
40648,user40648,password,,,
40664,user40664,password,,,
40703,user40703,password,,,
40719,user40719,password,,,
40737,user40737,password,,,
40743,user40743,password,,,
40810,user40810,password,,,
40826,user40826,password,,,
40827,user40827,password,,,
40837,user40837,password,,,
40855,user40855,password,,,
40863,user40863,password,,,
40872,user40872,password,,,
40895,user40895,password,,,
40930,user40930,password,,,
41000,user41000,password,,,
41027,user41027,password,,,
41066,user41066,password,,,
41103,user41103,password,,,
41130,user41130,password,,,
41154,user41154,password,,,
41178,user41178,password,,,
41201,user41201,password,,,
41234,user41234,password,,,
41258,user41258,password,,,
41335,user41335,password,,,
41391,user41391,password,,,
41394,user41394,password,,,
41443,user41443,password,,,
41464,user41464,password,,,
41468,user41468,password,,,
41573,user41573,password,,,
41622,user41622,password,,,
41688,user41688,password,,,
41726,user41726,password,,,
41727,user41727,password,,,
41740,user41740,password,,,
41822,user41822,password,,,
41838,user41838,password,,,
41859,user41859,password,,,
41946,user41946,password,,,
42054,user42054,password,,,
42059,user42059,password,,,
42104,user42104,password,,,
42122,user42122,password,,,
42154,user42154,password,,,
42164,user42164,password,,,
42201,user42201,password,,,
42237,user42237,password,,,
42337,user42337,password,,,
42356,user42356,password,,,
42411,user42411,password,,,
42437,user42437,password,,,
42445,user42445,password,,,
42490,user42490,password,,,
42551,user42551,password,,,
42552,user42552,password,,,
42582,user42582,password,,,
42664,user42664,password,,,
42688,user42688,password,,,
42773,user42773,password,,,
42789,user42789,password,,,
42888,user42888,password,,,
42908,user42908,password,,,
42966,user42966,password,,,
43004,user43004,password,,,
43017,user43017,password,,,
43102,user43102,password,,,
43108,user43108,password,,,
43113,user43113,password,,,
43189,user43189,password,,,
43205,user43205,password,,,
43213,user43213,password,,,
43281,user43281,password,,,
43350,user43350,password,,,
43353,user43353,password,,,
43397,user43397,password,,,
43449,user43449,password,,,
43501,user43501,password,,,
43527,user43527,password,,,
43591,user43591,password,,,
43603,user43603,password,,,
43640,user43640,password,,,
43699,user43699,password,,,
43700,user43700,password,,,
43706,user43706,password,,,
43718,user43718,password,,,
43726,user43726,password,,,
43779,user43779,password,,,
43797,user43797,password,,,
43867,user43867,password,,,
43883,user43883,password,,,
43948,user43948,password,,,
43994,user43994,password,,,
44038,user44038,password,,,
44041,user44041,password,,,
44068,user44068,password,,,
44117,user44117,password,,,
44129,user44129,password,,,
44157,user44157,password,,,
44264,user44264,password,,,
44285,user44285,password,,,
44287,user44287,password,,,
44294,user44294,password,,,
44297,user44297,password,,,
44361,user44361,password,,,
44404,user44404,password,,,
44446,user44446,password,,,
44485,user44485,password,,,
44495,user44495,password,,,
44567,user44567,password,,,
44706,user44706,password,,,
44730,user44730,password,,,
44744,user44744,password,,,
44847,user44847,password,,,
45049,user45049,password,,,
45050,user45050,password,,,
45070,user45070,password,,,
45120,user45120,password,,,
45129,user45129,password,,,
45187,user45187,password,,,
45220,user45220,password,,,
45236,user45236,password,,,
45257,user45257,password,,,
45277,user45277,password,,,
45286,user45286,password,,,
45290,user45290,password,,,
45314,user45314,password,,,
45356,user45356,password,,,
45478,user45478,password,,,
45583,user45583,password,,,
45586,user45586,password,,,
45642,user45642,password,,,
45656,user45656,password,,,
45881,user45881,password,,,
45938,user45938,password,,,
45987,user45987,password,,,
46033,user46033,password,,,
46085,user46085,password,,,
46116,user46116,password,,,
46126,user46126,password,,,
46257,user46257,password,,,
46272,user46272,password,,,
46369,user46369,password,,,
46407,user46407,password,,,
46441,user46441,password,,,
46449,user46449,password,,,
46494,user46494,password,,,
46523,user46523,password,,,
46536,user46536,password,,,
46586,user46586,password,,,
46603,user46603,password,,,
46624,user46624,password,,,
46640,user46640,password,,,
46641,user46641,password,,,
46655,user46655,password,,,
46656,user46656,password,,,
46672,user46672,password,,,
46695,user46695,password,,,
46754,user46754,password,,,
46762,user46762,password,,,
46786,user46786,password,,,
46804,user46804,password,,,
46824,user46824,password,,,
46840,user46840,password,,,
46890,user46890,password,,,
46964,user46964,password,,,
46979,user46979,password,,,
46985,user46985,password,,,
47002,user47002,password,,,
47040,user47040,password,,,
47065,user47065,password,,,
47104,user47104,password,,,
47165,user47165,password,,,
47179,user47179,password,,,
47249,user47249,password,,,
47267,user47267,password,,,
47302,user47302,password,,,
47384,user47384,password,,,
47398,user47398,password,,,
47438,user47438,password,,,
47448,user47448,password,,,
47526,user47526,password,,,
47592,user47592,password,,,
47613,user47613,password,,,
47677,user47677,password,,,
47711,user47711,password,,,
47717,user47717,password,,,
47719,user47719,password,,,
47768,user47768,password,,,
47780,user47780,password,,,
47800,user47800,password,,,
47911,user47911,password,,,
47933,user47933,password,,,
47999,user47999,password,,,
48006,user48006,password,,,
48011,user48011,password,,,
48038,user48038,password,,,
48052,user48052,password,,,
48076,user48076,password,,,
48117,user48117,password,,,
48128,user48128,password,,,
48167,user48167,password,,,
48280,user48280,password,,,
48290,user48290,password,,,
48316,user48316,password,,,
48326,user48326,password,,,
48337,user48337,password,,,
48357,user48357,password,,,
48370,user48370,password,,,
48395,user48395,password,,,
48454,user48454,password,,,
48506,user48506,password,,,
48534,user48534,password,,,
48641,user48641,password,,,
48674,user48674,password,,,
48717,user48717,password,,,
48726,user48726,password,,,
48743,user48743,password,,,
48776,user48776,password,,,
48802,user48802,password,,,
48803,user48803,password,,,
48856,user48856,password,,,
48911,user48911,password,,,
48919,user48919,password,,,
48920,user48920,password,,,
48933,user48933,password,,,
49032,user49032,password,,,
49065,user49065,password,,,
49143,user49143,password,,,
49148,user49148,password,,,
49236,user49236,password,,,
49265,user49265,password,,,
49270,user49270,password,,,
49308,user49308,password,,,
49334,user49334,password,,,
49361,user49361,password,,,
49365,user49365,password,,,
49370,user49370,password,,,
49383,user49383,password,,,
49527,user49527,password,,,
49582,user49582,password,,,
49606,user49606,password,,,
49626,user49626,password,,,
49696,user49696,password,,,
49838,user49838,password,,,
49879,user49879,password,,,
49913,user49913,password,,,
49935,user49935,password,,,
49996,user49996,password,,,
50041,user50041,password,,,
50156,user50156,password,,,
50160,user50160,password,,,
50265,user50265,password,,,
50295,user50295,password,,,
50324,user50324,password,,,
50377,user50377,password,,,
50383,user50383,password,,,
50464,user50464,password,,,
50510,user50510,password,,,
50533,user50533,password,,,
50543,user50543,password,,,
50604,user50604,password,,,
50606,user50606,password,,,
50607,user50607,password,,,
50670,user50670,password,,,
50695,user50695,password,,,
50733,user50733,password,,,
50783,user50783,password,,,
50818,user50818,password,,,
50846,user50846,password,,,
50847,user50847,password,,,
50888,user50888,password,,,
50893,user50893,password,,,
50949,user50949,password,,,
50970,user50970,password,,,
50992,user50992,password,,,
51021,user51021,password,,,
51025,user51025,password,,,
51033,user51033,password,,,
51045,user51045,password,,,
51086,user51086,password,,,
51167,user51167,password,,,
51168,user51168,password,,,
51191,user51191,password,,,
51198,user51198,password,,,
51213,user51213,password,,,
51218,user51218,password,,,
51230,user51230,password,,,
51232,user51232,password,,,
51284,user51284,password,,,
51301,user51301,password,,,
51333,user51333,password,,,
51336,user51336,password,,,
51361,user51361,password,,,
51373,user51373,password,,,
51378,user51378,password,,,
51441,user51441,password,,,
51448,user51448,password,,,
51466,user51466,password,,,
51494,user51494,password,,,
51499,user51499,password,,,
51527,user51527,password,,,
51603,user51603,password,,,
51615,user51615,password,,,
51673,user51673,password,,,
51687,user51687,password,,,
51692,user51692,password,,,
51699,user51699,password,,,
51707,user51707,password,,,
51761,user51761,password,,,
51832,user51832,password,,,
51901,user51901,password,,,
51954,user51954,password,,,
51972,user51972,password,,,
52000,user52000,password,,,
52004,user52004,password,,,
52021,user52021,password,,,
52076,user52076,password,,,
52129,user52129,password,,,
52136,user52136,password,,,
52147,user52147,password,,,
52180,user52180,password,,,
52235,user52235,password,,,
52298,user52298,password,,,
52305,user52305,password,,,
52328,user52328,password,,,
52364,user52364,password,,,
52365,user52365,password,,,
52379,user52379,password,,,
52427,user52427,password,,,
52459,user52459,password,,,
52481,user52481,password,,,
52510,user52510,password,,,
52572,user52572,password,,,
52576,user52576,password,,,
52580,user52580,password,,,
52591,user52591,password,,,
52592,user52592,password,,,
52610,user52610,password,,,
52648,user52648,password,,,
52678,user52678,password,,,
52707,user52707,password,,,
52722,user52722,password,,,
52751,user52751,password,,,
52806,user52806,password,,,
52827,user52827,password,,,
52834,user52834,password,,,
52870,user52870,password,,,
52882,user52882,password,,,
52906,user52906,password,,,
52961,user52961,password,,,
52983,user52983,password,,,
53022,user53022,password,,,
53042,user53042,password,,,
53045,user53045,password,,,
53059,user53059,password,,,
53192,user53192,password,,,
53241,user53241,password,,,
53315,user53315,password,,,
53379,user53379,password,,,
53382,user53382,password,,,
53429,user53429,password,,,
53558,user53558,password,,,
53565,user53565,password,,,
53610,user53610,password,,,
53667,user53667,password,,,
53849,user53849,password,,,
53859,user53859,password,,,
53996,user53996,password,,,
54017,user54017,password,,,
54060,user54060,password,,,
54066,user54066,password,,,
54087,user54087,password,,,
54113,user54113,password,,,
54129,user54129,password,,,
54142,user54142,password,,,
54152,user54152,password,,,
54193,user54193,password,,,
54217,user54217,password,,,
54250,user54250,password,,,
54262,user54262,password,,,
54274,user54274,password,,,
54316,user54316,password,,,
54371,user54371,password,,,
54376,user54376,password,,,
54503,user54503,password,,,
54528,user54528,password,,,
54650,user54650,password,,,
54716,user54716,password,,,
54730,user54730,password,,,
54767,user54767,password,,,
54786,user54786,password,,,
54817,user54817,password,,,
54876,user54876,password,,,
54980,user54980,password,,,
55113,user55113,password,,,
55124,user55124,password,,,
55193,user55193,password,,,
55197,user55197,password,,,
55211,user55211,password,,,
55236,user55236,password,,,
55277,user55277,password,,,
55280,user55280,password,,,
55290,user55290,password,,,
55315,user55315,password,,,
55327,user55327,password,,,
55403,user55403,password,,,
55414,user55414,password,,,
55468,user55468,password,,,
55491,user55491,password,,,
55560,user55560,password,,,
55590,user55590,password,,,
55620,user55620,password,,,
55645,user55645,password,,,
55699,user55699,password,,,
55737,user55737,password,,,
55762,user55762,password,,,
55790,user55790,password,,,
55840,user55840,password,,,
55841,user55841,password,,,
55865,user55865,password,,,
55899,user55899,password,,,
55909,user55909,password,,,
55935,user55935,password,,,
55936,user55936,password,,,
55992,user55992,password,,,
56016,user56016,password,,,
56030,user56030,password,,,
56044,user56044,password,,,
56091,user56091,password,,,
56124,user56124,password,,,
56147,user56147,password,,,
56200,user56200,password,,,
56281,user56281,password,,,
56345,user56345,password,,,
56354,user56354,password,,,
56472,user56472,password,,,
56535,user56535,password,,,
56561,user56561,password,,,
56596,user56596,password,,,
56620,user56620,password,,,
56669,user56669,password,,,
56686,user56686,password,,,
56758,user56758,password,,,
56811,user56811,password,,,
56896,user56896,password,,,
56915,user56915,password,,,
56950,user56950,password,,,
56959,user56959,password,,,
57010,user57010,password,,,
57018,user57018,password,,,
57022,user57022,password,,,
57035,user57035,password,,,
57050,user57050,password,,,
57082,user57082,password,,,
57097,user57097,password,,,
57120,user57120,password,,,
57127,user57127,password,,,
57138,user57138,password,,,
57249,user57249,password,,,
57274,user57274,password,,,
57380,user57380,password,,,
57420,user57420,password,,,
57464,user57464,password,,,
57475,user57475,password,,,
57512,user57512,password,,,
57606,user57606,password,,,
57620,user57620,password,,,
57637,user57637,password,,,
57696,user57696,password,,,
57782,user57782,password,,,
57835,user57835,password,,,
57912,user57912,password,,,
57928,user57928,password,,,
57973,user57973,password,,,
57977,user57977,password,,,
58001,user58001,password,,,
58019,user58019,password,,,
58087,user58087,password,,,
58089,user58089,password,,,
58160,user58160,password,,,
58174,user58174,password,,,
58203,user58203,password,,,
58417,user58417,password,,,
58470,user58470,password,,,
58554,user58554,password,,,
58561,user58561,password,,,
58567,user58567,password,,,
58577,user58577,password,,,
58600,user58600,password,,,
58601,user58601,password,,,
58604,user58604,password,,,
58613,user58613,password,,,
58657,user58657,password,,,
58686,user58686,password,,,
58693,user58693,password,,,
58709,user58709,password,,,
58747,user58747,password,,,
58763,user58763,password,,,
58842,user58842,password,,,
58846,user58846,password,,,
58895,user58895,password,,,
59012,user59012,password,,,
59050,user59050,password,,,
59078,user59078,password,,,
59082,user59082,password,,,
59086,user59086,password,,,
59092,user59092,password,,,
59148,user59148,password,,,
59165,user59165,password,,,
59182,user59182,password,,,
59219,user59219,password,,,
59299,user59299,password,,,
59311,user59311,password,,,
59327,user59327,password,,,
59349,user59349,password,,,
59355,user59355,password,,,
59358,user59358,password,,,
59389,user59389,password,,,
59390,user59390,password,,,
59401,user59401,password,,,
59433,user59433,password,,,
59444,user59444,password,,,
59462,user59462,password,,,
59468,user59468,password,,,
59474,user59474,password,,,
59496,user59496,password,,,
59499,user59499,password,,,
59527,user59527,password,,,
59529,user59529,password,,,
59557,user59557,password,,,
59577,user59577,password,,,
59677,user59677,password,,,
59686,user59686,password,,,
59708,user59708,password,,,
59750,user59750,password,,,
59771,user59771,password,,,
59889,user59889,password,,,
59894,user59894,password,,,
59995,user59995,password,,,
59999,user59999,password,,,
60002,user60002,password,,,
60051,user60051,password,,,
60072,user60072,password,,,
60158,user60158,password,,,
60166,user60166,password,,,
60170,user60170,password,,,
60182,user60182,password,,,
60190,user60190,password,,,
60195,user60195,password,,,
60229,user60229,password,,,
60259,user60259,password,,,
60296,user60296,password,,,
60303,user60303,password,,,
60307,user60307,password,,,
60316,user60316,password,,,
60319,user60319,password,,,
60323,user60323,password,,,
60325,user60325,password,,,
60331,user60331,password,,,
60334,user60334,password,,,
60374,user60374,password,,,
60450,user60450,password,,,
60510,user60510,password,,,
60515,user60515,password,,,
60556,user60556,password,,,
60564,user60564,password,,,
60661,user60661,password,,,
60670,user60670,password,,,
60692,user60692,password,,,
60693,user60693,password,,,
60713,user60713,password,,,
60716,user60716,password,,,
60798,user60798,password,,,
60863,user60863,password,,,
60890,user60890,password,,,
60891,user60891,password,,,
60901,user60901,password,,,
60958,user60958,password,,,
60963,user60963,password,,,
60971,user60971,password,,,
61020,user61020,password,,,
61137,user61137,password,,,
61235,user61235,password,,,
61240,user61240,password,,,
61352,user61352,password,,,
61379,user61379,password,,,
61381,user61381,password,,,
61400,user61400,password,,,
61436,user61436,password,,,
61502,user61502,password,,,
61544,user61544,password,,,
61592,user61592,password,,,
61674,user61674,password,,,
61700,user61700,password,,,
61805,user61805,password,,,
61836,user61836,password,,,
61869,user61869,password,,,
61875,user61875,password,,,
61878,user61878,password,,,
61879,user61879,password,,,
61910,user61910,password,,,
61915,user61915,password,,,
61968,user61968,password,,,
61985,user61985,password,,,
62012,user62012,password,,,
62014,user62014,password,,,
62042,user62042,password,,,
62055,user62055,password,,,
62091,user62091,password,,,
62133,user62133,password,,,
62141,user62141,password,,,
62151,user62151,password,,,
62252,user62252,password,,,
62280,user62280,password,,,
62319,user62319,password,,,
62323,user62323,password,,,
62332,user62332,password,,,
62348,user62348,password,,,
62354,user62354,password,,,
62394,user62394,password,,,
62474,user62474,password,,,
62547,user62547,password,,,
62565,user62565,password,,,
62572,user62572,password,,,
62637,user62637,password,,,
62686,user62686,password,,,
62691,user62691,password,,,
62787,user62787,password,,,
62795,user62795,password,,,
62815,user62815,password,,,
62819,user62819,password,,,
62847,user62847,password,,,
62857,user62857,password,,,
62880,user62880,password,,,
62974,user62974,password,,,
63024,user63024,password,,,
63060,user63060,password,,,
63086,user63086,password,,,
63198,user63198,password,,,
63213,user63213,password,,,
63347,user63347,password,,,
63348,user63348,password,,,
63375,user63375,password,,,
63395,user63395,password,,,
63405,user63405,password,,,
63438,user63438,password,,,
63458,user63458,password,,,
63491,user63491,password,,,
63542,user63542,password,,,
63556,user63556,password,,,
63578,user63578,password,,,
63594,user63594,password,,,
63631,user63631,password,,,
63698,user63698,password,,,
63717,user63717,password,,,
63725,user63725,password,,,
63729,user63729,password,,,
63872,user63872,password,,,
63873,user63873,password,,,
63973,user63973,password,,,
63991,user63991,password,,,
64012,user64012,password,,,
64063,user64063,password,,,
64070,user64070,password,,,
64264,user64264,password,,,
64294,user64294,password,,,
64344,user64344,password,,,
64363,user64363,password,,,
64364,user64364,password,,,
64370,user64370,password,,,
64411,user64411,password,,,
64423,user64423,password,,,
64472,user64472,password,,,
64500,user64500,password,,,
64515,user64515,password,,,
64540,user64540,password,,,
64560,user64560,password,,,
64581,user64581,password,,,
64587,user64587,password,,,
64621,user64621,password,,,
64642,user64642,password,,,
64712,user64712,password,,,
64821,user64821,password,,,
64854,user64854,password,,,
64886,user64886,password,,,
64949,user64949,password,,,
64969,user64969,password,,,
65081,user65081,password,,,
65135,user65135,password,,,
65174,user65174,password,,,
65279,user65279,password,,,
65293,user65293,password,,,
65298,user65298,password,,,
65301,user65301,password,,,
65308,user65308,password,,,
65403,user65403,password,,,
65436,user65436,password,,,
65500,user65500,password,,,
65523,user65523,password,,,
65595,user65595,password,,,
65647,user65647,password,,,
65713,user65713,password,,,
65805,user65805,password,,,
65851,user65851,password,,,
65867,user65867,password,,,
65869,user65869,password,,,
65881,user65881,password,,,
65905,user65905,password,,,
65914,user65914,password,,,
65932,user65932,password,,,
66022,user66022,password,,,
66063,user66063,password,,,
66134,user66134,password,,,
66149,user66149,password,,,
66152,user66152,password,,,
66164,user66164,password,,,
66190,user66190,password,,,
66207,user66207,password,,,
66227,user66227,password,,,
66328,user66328,password,,,
66390,user66390,password,,,
66406,user66406,password,,,
66416,user66416,password,,,
66457,user66457,password,,,
66527,user66527,password,,,
66532,user66532,password,,,
66533,user66533,password,,,
66541,user66541,password,,,
66544,user66544,password,,,
66553,user66553,password,,,
66650,user66650,password,,,
66745,user66745,password,,,
66770,user66770,password,,,
66778,user66778,password,,,
66784,user66784,password,,,
66831,user66831,password,,,
66892,user66892,password,,,
66893,user66893,password,,,
66902,user66902,password,,,
66929,user66929,password,,,
66968,user66968,password,,,
66978,user66978,password,,,
67010,user67010,password,,,
67033,user67033,password,,,
67042,user67042,password,,,
67068,user67068,password,,,
67171,user67171,password,,,
67189,user67189,password,,,
67199,user67199,password,,,
67267,user67267,password,,,
67303,user67303,password,,,
67306,user67306,password,,,
67325,user67325,password,,,
67363,user67363,password,,,
67401,user67401,password,,,
67410,user67410,password,,,
67488,user67488,password,,,
67500,user67500,password,,,
67538,user67538,password,,,
67542,user67542,password,,,
67594,user67594,password,,,
67635,user67635,password,,,
67666,user67666,password,,,
67687,user67687,password,,,
67756,user67756,password,,,
67795,user67795,password,,,
67840,user67840,password,,,
67841,user67841,password,,,
67901,user67901,password,,,
67907,user67907,password,,,
67920,user67920,password,,,
67924,user67924,password,,,
68044,user68044,password,,,
68046,user68046,password,,,
68087,user68087,password,,,
68093,user68093,password,,,
68117,user68117,password,,,
68151,user68151,password,,,
68163,user68163,password,,,
68180,user68180,password,,,
68228,user68228,password,,,
68304,user68304,password,,,
68393,user68393,password,,,
68396,user68396,password,,,
68424,user68424,password,,,
68441,user68441,password,,,
68516,user68516,password,,,
68523,user68523,password,,,
68623,user68623,password,,,
68637,user68637,password,,,
68660,user68660,password,,,
68722,user68722,password,,,
68773,user68773,password,,,
68810,user68810,password,,,
68829,user68829,password,,,
68864,user68864,password,,,
68883,user68883,password,,,
68899,user68899,password,,,
68912,user68912,password,,,
68934,user68934,password,,,
68943,user68943,password,,,
68947,user68947,password,,,
68986,user68986,password,,,
68988,user68988,password,,,
68989,user68989,password,,,
69002,user69002,password,,,
69022,user69022,password,,,
69043,user69043,password,,,
69066,user69066,password,,,
69068,user69068,password,,,
69135,user69135,password,,,
69153,user69153,password,,,
69195,user69195,password,,,
69213,user69213,password,,,
69232,user69232,password,,,
69245,user69245,password,,,
69291,user69291,password,,,
69341,user69341,password,,,
69374,user69374,password,,,
69378,user69378,password,,,
69388,user69388,password,,,
69393,user69393,password,,,
69469,user69469,password,,,
69504,user69504,password,,,
69576,user69576,password,,,
69590,user69590,password,,,
69625,user69625,password,,,
69668,user69668,password,,,
69716,user69716,password,,,
69719,user69719,password,,,
69767,user69767,password,,,
69805,user69805,password,,,
69820,user69820,password,,,
69866,user69866,password,,,
69875,user69875,password,,,
69891,user69891,password,,,
70037,user70037,password,,,
70062,user70062,password,,,
70078,user70078,password,,,
70100,user70100,password,,,
70102,user70102,password,,,
70116,user70116,password,,,
70120,user70120,password,,,
70142,user70142,password,,,
70188,user70188,password,,,
70287,user70287,password,,,
70299,user70299,password,,,
70313,user70313,password,,,
70331,user70331,password,,,
70342,user70342,password,,,
70362,user70362,password,,,
70369,user70369,password,,,
70374,user70374,password,,,
70421,user70421,password,,,
70485,user70485,password,,,
70520,user70520,password,,,
70525,user70525,password,,,
70542,user70542,password,,,
70560,user70560,password,,,
70617,user70617,password,,,
70623,user70623,password,,,
70642,user70642,password,,,
70698,user70698,password,,,
70742,user70742,password,,,
70743,user70743,password,,,
70753,user70753,password,,,
70760,user70760,password,,,
70782,user70782,password,,,
70789,user70789,password,,,
70793,user70793,password,,,
70806,user70806,password,,,
70816,user70816,password,,,
70878,user70878,password,,,
70974,user70974,password,,,
70981,user70981,password,,,
71037,user71037,password,,,
71052,user71052,password,,,
71055,user71055,password,,,
71107,user71107,password,,,
71116,user71116,password,,,
71149,user71149,password,,,
71278,user71278,password,,,
71287,user71287,password,,,
71291,user71291,password,,,
71307,user71307,password,,,
71323,user71323,password,,,
71331,user71331,password,,,
71420,user71420,password,,,
71478,user71478,password,,,
71483,user71483,password,,,
71487,user71487,password,,,
71497,user71497,password,,,
71509,user71509,password,,,
71525,user71525,password,,,
71529,user71529,password,,,
71534,user71534,password,,,
